Sample,DateTime,ElapsedTime,Voltage,Current,Temperature,LogRowTime(ms),LogStatus
5962,2025-05-29 19:10:12,59624.790,3658,-451,29.6,43,SUCCESS
5963,2025-05-29 19:10:22,59634.946,3658,-451,29.6,44,SUCCESS
5964,2025-05-29 19:10:32,59644.792,3659,-474,29.6,40,SUCCESS
5965,2025-05-29 19:10:42,59654.945,3658,-450,29.6,44,SUCCESS
5966,2025-05-29 19:10:52,59664.793,3658,-535,29.7,39,SUCCESS
5967,2025-05-29 19:11:02,59674.945,3658,-451,29.6,44,SUCCESS
5968,2025-05-29 19:11:12,59684.795,3658,-451,29.7,37,SUCCESS
5969,2025-05-29 19:11:22,59694.961,3658,-451,29.7,44,SUCCESS
5970,2025-05-29 19:11:32,59704.797,3658,-451,29.6,39,SUCCESS
5971,2025-05-29 19:11:42,59714.961,3645,-528,29.7,47,SUCCESS
5972,2025-05-29 19:11:52,59724.797,3658,-451,29.7,53,SUCCESS
5973,2025-05-29 19:12:02,59734.961,3658,-495,29.7,43,SUCCESS
5974,2025-05-29 19:12:12,59744.799,3658,-451,29.7,49,SUCCESS
5975,2025-05-29 19:12:22,59754.961,3656,-524,29.7,43,SUCCESS
5976,2025-05-29 19:12:32,59764.799,3658,-451,29.7,51,SUCCESS
5977,2025-05-29 19:12:42,59774.961,3650,-506,29.7,46,SUCCESS
5978,2025-05-29 19:12:52,59784.801,3657,-451,29.7,48,SUCCESS
5979,2025-05-29 19:13:02,59794.975,3658,-449,29.7,46,SUCCESS
5980,2025-05-29 19:13:12,59804.802,3658,-486,29.7,47,SUCCESS
5981,2025-05-29 19:13:22,59814.979,3657,-451,29.6,41,SUCCESS
5982,2025-05-29 19:13:32,59824.803,3657,-451,29.7,46,SUCCESS
5983,2025-05-29 19:13:42,59834.977,3658,-449,29.7,42,SUCCESS
5984,2025-05-29 19:13:52,59844.805,3657,-451,29.7,44,SUCCESS
5985,2025-05-29 19:14:02,59854.978,3653,-458,29.7,44,SUCCESS
5986,2025-05-29 19:14:12,59864.806,3657,-453,29.7,44,SUCCESS
5987,2025-05-29 19:14:22,59874.977,3647,-519,29.7,42,SUCCESS
5988,2025-05-29 19:14:32,59884.807,3657,-449,29.7,43,SUCCESS
5989,2025-05-29 19:14:42,59894.976,3633,-533,29.7,45,SUCCESS
5990,2025-05-29 19:14:52,59904.808,3656,-448,29.7,42,SUCCESS
5991,2025-05-29 19:15:02,59914.991,3657,-450,29.7,46,SUCCESS
5992,2025-05-29 19:15:12,59924.810,3657,-449,29.7,39,SUCCESS
5993,2025-05-29 19:15:22,59934.991,3657,-451,29.7,45,SUCCESS
5994,2025-05-29 19:15:32,59944.811,3656,-450,29.7,37,SUCCESS
5995,2025-05-29 19:15:42,59954.992,3633,-545,29.7,44,SUCCESS
5996,2025-05-29 19:15:52,59964.813,3656,-449,29.7,52,SUCCESS
5997,2025-05-29 19:16:02,59974.993,3657,-493,29.7,43,SUCCESS
5998,2025-05-29 19:16:12,59984.813,3656,-451,29.7,52,SUCCESS
5999,2025-05-29 19:16:22,59994.991,3657,-448,29.7,45,SUCCESS
6000,2025-05-29 19:16:32,60004.814,3656,-451,29.7,52,SUCCESS
6001,2025-05-29 19:16:42,60015.009,3637,-531,29.7,44,SUCCESS
6002,2025-05-29 19:16:52,60024.815,3656,-510,29.7,48,SUCCESS
6003,2025-05-29 19:17:02,60035.023,3649,-524,29.7,43,SUCCESS
6004,2025-05-29 19:17:12,60044.815,3647,-516,29.7,50,SUCCESS
6005,2025-05-29 19:17:22,60055.007,3647,-528,29.7,44,SUCCESS
6006,2025-05-29 19:17:32,60064.816,3632,-578,29.7,48,SUCCESS
6007,2025-05-29 19:17:42,60075.006,3651,-519,29.7,45,SUCCESS
6008,2025-05-29 19:17:52,60084.818,3655,-450,29.7,47,SUCCESS
6009,2025-05-29 19:18:02,60095.008,3655,-450,29.7,43,SUCCESS
6010,2025-05-29 19:18:12,60104.819,3655,-452,29.7,45,SUCCESS
6011,2025-05-29 19:18:22,60115.023,3655,-451,29.7,45,SUCCESS
6012,2025-05-29 19:18:32,60124.820,3642,-532,29.7,45,SUCCESS
6013,2025-05-29 19:18:42,60135.022,3634,-535,29.7,44,SUCCESS
6014,2025-05-29 19:18:52,60144.821,3655,-452,29.7,45,SUCCESS
6015,2025-05-29 19:19:02,60155.023,3639,-523,29.7,44,SUCCESS
6016,2025-05-29 19:19:12,60164.822,3645,-524,29.7,43,SUCCESS
6017,2025-05-29 19:19:22,60175.023,3655,-451,29.7,47,SUCCESS
6018,2025-05-29 19:19:32,60184.823,3643,-514,29.7,41,SUCCESS
6019,2025-05-29 19:19:42,60195.024,3645,-535,29.7,43,SUCCESS
6020,2025-05-29 19:19:52,60204.824,3655,-452,29.7,39,SUCCESS
6021,2025-05-29 19:20:02,60215.023,3655,-450,29.7,44,SUCCESS
6022,2025-05-29 19:20:12,60224.825,3655,-454,29.7,39,SUCCESS
6023,2025-05-29 19:20:22,60235.039,3654,-451,29.7,45,SUCCESS
6024,2025-05-29 19:20:32,60244.826,3654,-451,29.7,44,SUCCESS
6025,2025-05-29 19:20:42,60255.053,3655,-448,29.7,44,SUCCESS
6026,2025-05-29 19:20:52,60264.828,3637,-531,29.7,37,SUCCESS
6027,2025-05-29 19:21:02,60275.038,3655,-449,29.7,44,SUCCESS
6028,2025-05-29 19:21:12,60284.828,3655,-450,29.7,53,SUCCESS
6029,2025-05-29 19:21:22,60295.039,3654,-451,29.7,46,SUCCESS
6030,2025-05-29 19:21:32,60304.828,3652,-452,29.7,52,SUCCESS
6031,2025-05-29 19:21:42,60315.054,3655,-448,29.7,46,SUCCESS
6032,2025-05-29 19:21:52,60324.830,3651,-531,29.7,51,SUCCESS
6033,2025-05-29 19:22:02,60335.070,3630,-549,29.7,44,SUCCESS
6034,2025-05-29 19:22:12,60344.831,3630,-545,29.7,49,SUCCESS
6035,2025-05-29 19:22:22,60355.069,3645,-517,29.7,47,SUCCESS
6036,2025-05-29 19:22:32,60364.832,3653,-451,29.7,47,SUCCESS
6037,2025-05-29 19:22:42,60375.054,3654,-451,29.7,45,SUCCESS
6038,2025-05-29 19:22:52,60384.834,3653,-451,29.7,47,SUCCESS
6039,2025-05-29 19:23:02,60395.054,3654,-449,29.7,47,SUCCESS
6040,2025-05-29 19:23:12,60404.835,3655,-448,29.7,44,SUCCESS
6041,2025-05-29 19:23:22,60415.055,3632,-513,29.7,42,SUCCESS
6042,2025-05-29 19:23:32,60424.837,3654,-451,29.7,44,SUCCESS
6043,2025-05-29 19:23:42,60435.054,3653,-451,29.7,43,SUCCESS
6044,2025-05-29 19:23:52,60444.838,3654,-450,29.7,42,SUCCESS
6045,2025-05-29 19:24:02,60455.069,3637,-484,29.7,46,SUCCESS
6046,2025-05-29 19:24:12,60464.840,3654,-460,29.7,42,SUCCESS
6047,2025-05-29 19:24:22,60475.070,3653,-450,29.7,44,SUCCESS
6048,2025-05-29 19:24:32,60484.842,3653,-450,29.7,38,SUCCESS
6049,2025-05-29 19:24:42,60495.085,3649,-541,29.7,45,SUCCESS
6050,2025-05-29 19:24:52,60504.843,3653,-451,29.7,37,SUCCESS
6051,2025-05-29 19:25:02,60515.070,3653,-449,29.7,44,SUCCESS
6052,2025-05-29 19:25:12,60524.844,3653,-450,29.7,52,SUCCESS
6053,2025-05-29 19:25:22,60535.070,3652,-451,29.7,46,SUCCESS
6054,2025-05-29 19:25:32,60544.845,3639,-534,29.7,51,SUCCESS
6055,2025-05-29 19:25:42,60555.071,3652,-451,29.7,45,SUCCESS
6056,2025-05-29 19:25:52,60564.846,3652,-451,29.7,49,SUCCESS
6057,2025-05-29 19:26:02,60575.086,3653,-449,29.7,45,SUCCESS
6058,2025-05-29 19:26:12,60584.847,3640,-533,29.7,48,SUCCESS
6059,2025-05-29 19:26:22,60595.085,3652,-451,29.7,45,SUCCESS
6060,2025-05-29 19:26:32,60604.849,3653,-451,29.7,49,SUCCESS
6061,2025-05-29 19:26:42,60615.087,3638,-528,29.7,42,SUCCESS
6062,2025-05-29 19:26:52,60624.849,3650,-509,29.7,47,SUCCESS
6063,2025-05-29 19:27:02,60635.085,3653,-466,29.7,46,SUCCESS
6064,2025-05-29 19:27:12,60644.850,3652,-450,29.7,45,SUCCESS
6065,2025-05-29 19:27:22,60655.102,3652,-451,29.6,45,SUCCESS
6066,2025-05-29 19:27:32,60664.851,3652,-457,29.7,46,SUCCESS
6067,2025-05-29 19:27:42,60675.101,3652,-451,29.7,45,SUCCESS
6068,2025-05-29 19:27:52,60684.852,3648,-455,29.7,43,SUCCESS
6069,2025-05-29 19:28:02,60695.102,3651,-453,29.7,41,SUCCESS
6070,2025-05-29 19:28:12,60704.854,3652,-451,29.7,43,SUCCESS
6071,2025-05-29 19:28:22,60715.099,3652,-449,29.7,48,SUCCESS
6072,2025-05-29 19:28:32,60724.854,3652,-480,29.7,42,SUCCESS
6073,2025-05-29 19:28:42,60735.100,3652,-472,29.7,44,SUCCESS
6074,2025-05-29 19:28:52,60744.855,3652,-507,29.7,42,SUCCESS
6075,2025-05-29 19:29:02,60755.118,3637,-526,29.7,42,SUCCESS
6076,2025-05-29 19:29:12,60764.857,3651,-452,29.7,39,SUCCESS
6077,2025-05-29 19:29:22,60775.117,3651,-451,29.7,45,SUCCESS
6078,2025-05-29 19:29:32,60784.858,3652,-480,29.7,40,SUCCESS
6079,2025-05-29 19:29:42,60795.117,3641,-529,29.7,44,SUCCESS
6080,2025-05-29 19:29:52,60804.859,3637,-520,29.7,36,SUCCESS
6081,2025-05-29 19:30:02,60815.117,3642,-523,29.7,44,SUCCESS
6082,2025-05-29 19:30:12,60824.860,3638,-479,29.7,51,SUCCESS
6083,2025-05-29 19:30:22,60835.116,3650,-451,29.7,44,SUCCESS
6084,2025-05-29 19:30:32,60844.862,3651,-452,29.7,51,SUCCESS
6085,2025-05-29 19:30:42,60855.131,3651,-451,29.7,48,SUCCESS
6086,2025-05-29 19:30:52,60864.863,3651,-488,29.7,49,SUCCESS
6087,2025-05-29 19:31:02,60875.134,3627,-516,29.7,43,SUCCESS
6088,2025-05-29 19:31:12,60884.864,3651,-451,29.7,47,SUCCESS
6089,2025-05-29 19:31:22,60895.132,3647,-483,29.7,43,SUCCESS
6090,2025-05-29 19:31:32,60904.865,3650,-451,29.7,47,SUCCESS
6091,2025-05-29 19:31:42,60915.133,3651,-462,29.7,43,SUCCESS
6092,2025-05-29 19:31:52,60924.866,3651,-451,29.7,46,SUCCESS
6093,2025-05-29 19:32:02,60935.133,3640,-525,29.7,45,SUCCESS
6094,2025-05-29 19:32:12,60944.867,3650,-452,29.7,45,SUCCESS
6095,2025-05-29 19:32:22,60955.131,3650,-452,29.7,46,SUCCESS
6096,2025-05-29 19:32:32,60964.869,3650,-451,29.7,44,SUCCESS
6097,2025-05-29 19:32:42,60975.148,3650,-451,29.7,44,SUCCESS
6098,2025-05-29 19:32:52,60984.870,3650,-452,29.7,41,SUCCESS
6099,2025-05-29 19:33:02,60995.147,3648,-511,29.7,45,SUCCESS
6100,2025-05-29 19:33:12,61004.871,3650,-451,29.7,40,SUCCESS
6101,2025-05-29 19:33:22,61015.150,3644,-509,29.7,44,SUCCESS
6102,2025-05-29 19:33:32,61024.873,3650,-451,29.7,39,SUCCESS
6103,2025-05-29 19:33:42,61035.148,3650,-450,29.7,45,SUCCESS
6104,2025-05-29 19:33:52,61044.873,3650,-452,29.7,39,SUCCESS
6105,2025-05-29 19:34:02,61055.148,3637,-515,29.7,45,SUCCESS
6106,2025-05-29 19:34:12,61064.875,3650,-451,29.7,53,SUCCESS
6107,2025-05-29 19:34:22,61075.149,3649,-464,29.7,43,SUCCESS
6108,2025-05-29 19:34:32,61084.876,3626,-509,29.7,53,SUCCESS
6109,2025-05-29 19:34:42,61095.181,3646,-484,29.7,42,SUCCESS
6110,2025-05-29 19:34:52,61104.877,3637,-529,29.7,51,SUCCESS
6111,2025-05-29 19:35:02,61115.165,3650,-451,29.7,44,SUCCESS
6112,2025-05-29 19:35:12,61124.877,3649,-452,29.7,49,SUCCESS
6113,2025-05-29 19:35:22,61135.163,3649,-452,29.7,45,SUCCESS
6114,2025-05-29 19:35:32,61144.878,3649,-452,29.7,49,SUCCESS
6115,2025-05-29 19:35:42,61155.166,3633,-531,29.7,41,SUCCESS
6116,2025-05-29 19:35:52,61164.879,3649,-480,29.7,48,SUCCESS
6117,2025-05-29 19:36:02,61175.164,3649,-452,29.7,43,SUCCESS
6118,2025-05-29 19:36:12,61184.881,3624,-560,29.7,46,SUCCESS
6119,2025-05-29 19:36:22,61195.180,3648,-467,29.7,43,SUCCESS
6120,2025-05-29 19:36:32,61204.881,3649,-452,29.7,46,SUCCESS
6121,2025-05-29 19:36:42,61215.178,3649,-451,29.7,45,SUCCESS
6122,2025-05-29 19:36:52,61224.882,3634,-527,29.7,45,SUCCESS
6123,2025-05-29 19:37:02,61235.180,3648,-452,29.7,42,SUCCESS
6124,2025-05-29 19:37:12,61244.883,3648,-451,29.7,44,SUCCESS
6125,2025-05-29 19:37:22,61255.181,3637,-514,29.7,43,SUCCESS
6126,2025-05-29 19:37:32,61264.884,3648,-452,29.7,43,SUCCESS
6127,2025-05-29 19:37:42,61275.180,3648,-450,29.7,46,SUCCESS
6128,2025-05-29 19:37:52,61284.885,3625,-532,29.7,43,SUCCESS
6129,2025-05-29 19:38:02,61295.195,3649,-450,29.7,44,SUCCESS
6130,2025-05-29 19:38:12,61304.885,3648,-452,29.7,42,SUCCESS
6131,2025-05-29 19:38:22,61315.195,3641,-472,29.8,48,SUCCESS
6132,2025-05-29 19:38:32,61324.887,3648,-452,29.8,39,SUCCESS
6133,2025-05-29 19:38:42,61335.195,3648,-452,29.7,43,SUCCESS
6134,2025-05-29 19:38:52,61344.888,3648,-452,29.7,37,SUCCESS
6135,2025-05-29 19:39:02,61355.196,3648,-463,29.8,43,SUCCESS
6136,2025-05-29 19:39:12,61364.888,3626,-544,29.7,39,SUCCESS
6137,2025-05-29 19:39:22,61375.196,3647,-453,29.7,44,SUCCESS
6138,2025-05-29 19:39:32,61384.889,3647,-451,29.7,38,SUCCESS
6139,2025-05-29 19:39:42,61395.210,3647,-453,29.7,44,SUCCESS
6140,2025-05-29 19:39:52,61404.891,3647,-451,29.8,52,SUCCESS
6141,2025-05-29 19:40:02,61415.210,3647,-452,29.8,45,SUCCESS
6142,2025-05-29 19:40:12,61424.893,3647,-452,29.7,50,SUCCESS
6143,2025-05-29 19:40:22,61435.227,3647,-451,29.7,44,SUCCESS
6144,2025-05-29 19:40:32,61444.894,3647,-452,29.7,48,SUCCESS
6145,2025-05-29 19:40:42,61455.211,3647,-452,29.7,43,SUCCESS
6146,2025-05-29 19:40:52,61464.895,3647,-451,29.8,48,SUCCESS
6147,2025-05-29 19:41:02,61475.210,3647,-451,29.8,45,SUCCESS
6148,2025-05-29 19:41:12,61484.896,3647,-451,29.8,47,SUCCESS
6149,2025-05-29 19:41:22,61495.212,3636,-465,29.8,42,SUCCESS
6150,2025-05-29 19:41:32,61504.898,3623,-521,29.8,44,SUCCESS
6151,2025-05-29 19:41:42,61515.227,3639,-473,29.8,44,SUCCESS
6152,2025-05-29 19:41:52,61524.899,3640,-543,29.8,43,SUCCESS
6153,2025-05-29 19:42:02,61535.226,3640,-459,29.8,43,SUCCESS
6154,2025-05-29 19:42:12,61544.900,3639,-523,29.8,43,SUCCESS
6155,2025-05-29 19:42:22,61555.227,3647,-465,29.8,43,SUCCESS
6156,2025-05-29 19:42:32,61564.901,3646,-451,29.8,41,SUCCESS
6157,2025-05-29 19:42:42,61575.229,3635,-517,29.8,42,SUCCESS
6158,2025-05-29 19:42:52,61584.902,3622,-539,29.8,40,SUCCESS
6159,2025-05-29 19:43:02,61595.225,3646,-452,29.8,45,SUCCESS
6160,2025-05-29 19:43:12,61604.904,3646,-452,29.8,39,SUCCESS
6161,2025-05-29 19:43:22,61615.228,3627,-542,29.8,42,SUCCESS
6162,2025-05-29 19:43:32,61624.906,3625,-532,29.8,36,SUCCESS
6163,2025-05-29 19:43:42,61635.244,3645,-453,29.8,42,SUCCESS
6164,2025-05-29 19:43:52,61644.907,3642,-457,29.8,50,SUCCESS
6165,2025-05-29 19:44:02,61655.243,3632,-528,29.8,43,SUCCESS
6166,2025-05-29 19:44:12,61664.907,3631,-528,29.8,52,SUCCESS
6167,2025-05-29 19:44:22,61675.243,3645,-451,29.8,45,SUCCESS
6168,2025-05-29 19:44:32,61684.907,3646,-451,29.8,52,SUCCESS
6169,2025-05-29 19:44:42,61695.243,3646,-451,29.8,42,SUCCESS
6170,2025-05-29 19:44:52,61704.908,3646,-451,29.8,49,SUCCESS
6171,2025-05-29 19:45:02,61715.241,3645,-451,29.8,46,SUCCESS
6172,2025-05-29 19:45:12,61724.909,3645,-452,29.8,49,SUCCESS
6173,2025-05-29 19:45:22,61735.256,3636,-512,29.8,48,SUCCESS
6174,2025-05-29 19:45:32,61744.910,3636,-462,29.8,47,SUCCESS
6175,2025-05-29 19:45:42,61755.258,3645,-453,29.8,46,SUCCESS
6176,2025-05-29 19:45:52,61764.911,3627,-532,29.8,47,SUCCESS
6177,2025-05-29 19:46:02,61775.258,3645,-451,29.8,43,SUCCESS
6178,2025-05-29 19:46:12,61784.912,3645,-450,29.8,46,SUCCESS
6179,2025-05-29 19:46:22,61795.273,3630,-534,29.8,42,SUCCESS
6180,2025-05-29 19:46:32,61804.913,3645,-453,29.8,46,SUCCESS
6181,2025-05-29 19:46:42,61815.259,3624,-541,29.8,42,SUCCESS
6182,2025-05-29 19:46:52,61824.914,3644,-474,29.8,44,SUCCESS
6183,2025-05-29 19:47:02,61835.258,3645,-476,29.8,43,SUCCESS
6184,2025-05-29 19:47:12,61844.916,3644,-451,29.8,43,SUCCESS
6185,2025-05-29 19:47:22,61855.273,3645,-479,29.8,43,SUCCESS
6186,2025-05-29 19:47:32,61864.917,3645,-451,29.8,41,SUCCESS
6187,2025-05-29 19:47:42,61875.272,3644,-453,29.8,47,SUCCESS
6188,2025-05-29 19:47:52,61884.918,3644,-451,29.8,41,SUCCESS
6189,2025-05-29 19:48:02,61895.273,3644,-452,29.8,44,SUCCESS
6190,2025-05-29 19:48:12,61904.919,3637,-536,29.8,39,SUCCESS
6191,2025-05-29 19:48:22,61915.274,3644,-453,29.8,45,SUCCESS
6192,2025-05-29 19:48:32,61924.920,3633,-475,29.8,38,SUCCESS
6193,2025-05-29 19:48:42,61935.273,3619,-546,29.8,44,SUCCESS
6194,2025-05-29 19:48:52,61944.922,3643,-451,29.8,37,SUCCESS
6195,2025-05-29 19:49:02,61955.274,3644,-451,29.8,42,SUCCESS
6196,2025-05-29 19:49:12,61964.923,3643,-452,29.8,50,SUCCESS
6197,2025-05-29 19:49:22,61975.287,3644,-452,29.8,45,SUCCESS
6198,2025-05-29 19:49:32,61984.924,3620,-532,29.8,51,SUCCESS
6199,2025-05-29 19:49:42,61995.305,3643,-452,29.8,44,SUCCESS
6200,2025-05-29 19:49:52,62004.925,3637,-521,29.8,50,SUCCESS
6201,2025-05-29 19:50:02,62015.290,3643,-451,29.8,44,SUCCESS
6202,2025-05-29 19:50:12,62024.926,3642,-453,29.8,47,SUCCESS
6203,2025-05-29 19:50:22,62035.289,3630,-479,29.8,44,SUCCESS
6204,2025-05-29 19:50:32,62044.928,3633,-526,29.8,46,SUCCESS
6205,2025-05-29 19:50:42,62055.289,3643,-452,29.8,45,SUCCESS
6206,2025-05-29 19:50:52,62064.929,3643,-453,29.8,46,SUCCESS
6207,2025-05-29 19:51:02,62075.288,3642,-452,29.8,45,SUCCESS
6208,2025-05-29 19:51:12,62084.931,3643,-452,29.8,44,SUCCESS
6209,2025-05-29 19:51:22,62095.305,3643,-452,29.8,43,SUCCESS
6210,2025-05-29 19:51:32,62104.931,3642,-452,29.8,43,SUCCESS
6211,2025-05-29 19:51:42,62115.304,3642,-453,29.8,45,SUCCESS
6212,2025-05-29 19:51:52,62124.932,3642,-452,29.8,43,SUCCESS
6213,2025-05-29 19:52:02,62135.302,3642,-453,29.8,46,SUCCESS
6214,2025-05-29 19:52:12,62144.932,3643,-452,29.8,42,SUCCESS
6215,2025-05-29 19:52:22,62155.306,3638,-501,29.8,41,SUCCESS
6216,2025-05-29 19:52:32,62164.933,3642,-451,29.8,41,SUCCESS
6217,2025-05-29 19:52:42,62175.305,3642,-452,29.8,43,SUCCESS
6218,2025-05-29 19:52:52,62184.933,3642,-451,29.8,41,SUCCESS
6219,2025-05-29 19:53:02,62195.304,3627,-537,29.8,45,SUCCESS
6220,2025-05-29 19:53:12,62204.934,3642,-452,29.8,39,SUCCESS
6221,2025-05-29 19:53:22,62215.305,3642,-452,29.8,44,SUCCESS
6222,2025-05-29 19:53:32,62224.936,3625,-533,29.8,39,SUCCESS
6223,2025-05-29 19:53:42,62235.320,3642,-453,29.8,45,SUCCESS
6224,2025-05-29 19:53:52,62244.937,3641,-453,29.8,52,SUCCESS
6225,2025-05-29 19:54:02,62255.319,3642,-451,29.8,45,SUCCESS
6226,2025-05-29 19:54:12,62264.938,3641,-452,29.8,50,SUCCESS
6227,2025-05-29 19:54:22,62275.320,3642,-451,29.8,45,SUCCESS
6228,2025-05-29 19:54:32,62284.939,3642,-472,29.8,52,SUCCESS
6229,2025-05-29 19:54:42,62295.337,3624,-546,29.8,43,SUCCESS
6230,2025-05-29 19:54:52,62304.941,3642,-454,29.8,48,SUCCESS
6231,2025-05-29 19:55:02,62315.321,3641,-452,29.8,43,SUCCESS
6232,2025-05-29 19:55:12,62324.942,3641,-478,29.8,48,SUCCESS
6233,2025-05-29 19:55:22,62335.336,3611,-582,29.8,47,SUCCESS
6234,2025-05-29 19:55:32,62344.943,3613,-543,29.8,47,SUCCESS
6235,2025-05-29 19:55:42,62355.336,3633,-519,29.8,46,SUCCESS
6236,2025-05-29 19:55:52,62364.944,3640,-490,29.8,45,SUCCESS
6237,2025-05-29 19:56:02,62375.334,3640,-453,29.8,45,SUCCESS
6238,2025-05-29 19:56:12,62384.945,3628,-488,29.8,46,SUCCESS
6239,2025-05-29 19:56:22,62395.336,3639,-455,29.8,45,SUCCESS
6240,2025-05-29 19:56:32,62404.946,3630,-465,29.8,43,SUCCESS
6241,2025-05-29 19:56:42,62415.336,3640,-453,29.8,44,SUCCESS
6242,2025-05-29 19:56:52,62424.947,3638,-534,29.8,43,SUCCESS
6243,2025-05-29 19:57:02,62435.351,3641,-453,29.8,43,SUCCESS
6244,2025-05-29 19:57:12,62444.949,3639,-454,29.8,40,SUCCESS
6245,2025-05-29 19:57:22,62455.351,3640,-453,29.8,46,SUCCESS
6246,2025-05-29 19:57:32,62464.949,3639,-503,29.8,43,SUCCESS
6247,2025-05-29 19:57:42,62475.351,3639,-454,29.8,47,SUCCESS
6248,2025-05-29 19:57:52,62484.951,3640,-508,29.8,38,SUCCESS
6249,2025-05-29 19:58:02,62495.351,3627,-534,29.8,45,SUCCESS
6250,2025-05-29 19:58:12,62504.952,3639,-453,29.8,39,SUCCESS
6251,2025-05-29 19:58:22,62515.351,3639,-452,29.8,46,SUCCESS
6252,2025-05-29 19:58:32,62524.954,3639,-452,29.8,51,SUCCESS
6253,2025-05-29 19:58:42,62535.352,3639,-454,29.8,43,SUCCESS
6254,2025-05-29 19:58:52,62544.955,3639,-453,29.8,51,SUCCESS
6255,2025-05-29 19:59:02,62555.352,3634,-527,29.8,43,SUCCESS
6256,2025-05-29 19:59:12,62564.957,3639,-453,29.8,48,SUCCESS
6257,2025-05-29 19:59:22,62575.367,3638,-454,29.8,43,SUCCESS
6258,2025-05-29 19:59:32,62584.958,3630,-522,29.8,48,SUCCESS
6259,2025-05-29 19:59:42,62595.369,3639,-452,29.8,41,SUCCESS
6260,2025-05-29 19:59:52,62604.959,3639,-452,29.8,46,SUCCESS
6261,2025-05-29 20:00:02,62615.366,3635,-456,29.8,44,SUCCESS
6262,2025-05-29 20:00:12,62624.960,3622,-535,29.8,45,SUCCESS
6263,2025-05-29 20:00:22,62635.366,3615,-542,29.8,44,SUCCESS
6264,2025-05-29 20:00:32,62644.962,3638,-453,29.8,42,SUCCESS
6265,2025-05-29 20:00:42,62655.366,3618,-542,29.8,46,SUCCESS
6266,2025-05-29 20:00:52,62664.963,3638,-453,29.8,41,SUCCESS
6267,2025-05-29 20:01:02,62675.398,3638,-452,29.8,45,SUCCESS
6268,2025-05-29 20:01:12,62684.964,3617,-525,29.8,40,SUCCESS
6269,2025-05-29 20:01:22,62695.383,3638,-451,29.8,44,SUCCESS
6270,2025-05-29 20:01:32,62704.965,3634,-520,29.8,39,SUCCESS
6271,2025-05-29 20:01:42,62715.381,3638,-452,29.8,46,SUCCESS
6272,2025-05-29 20:01:52,62724.967,3638,-453,29.8,39,SUCCESS
6273,2025-05-29 20:02:02,62735.382,3626,-519,29.8,45,SUCCESS
6274,2025-05-29 20:02:12,62744.967,3627,-463,29.8,38,SUCCESS
6275,2025-05-29 20:02:22,62755.382,3637,-452,29.8,47,SUCCESS
6276,2025-05-29 20:02:32,62764.969,3624,-512,29.8,53,SUCCESS
6277,2025-05-29 20:02:42,62775.398,3637,-453,29.8,42,SUCCESS
6278,2025-05-29 20:02:52,62784.971,3637,-453,29.8,48,SUCCESS
6279,2025-05-29 20:03:02,62795.398,3637,-451,29.8,46,SUCCESS
6280,2025-05-29 20:03:12,62804.971,3637,-453,29.8,54,SUCCESS
6281,2025-05-29 20:03:22,62815.414,3624,-491,29.8,45,SUCCESS
6282,2025-05-29 20:03:32,62824.972,3638,-451,29.8,48,SUCCESS
6283,2025-05-29 20:03:42,62835.398,3633,-455,29.8,42,SUCCESS
6284,2025-05-29 20:03:52,62844.973,3610,-536,29.8,47,SUCCESS
6285,2025-05-29 20:04:02,62855.414,3636,-452,29.8,46,SUCCESS
6286,2025-05-29 20:04:12,62864.974,3626,-521,29.8,47,SUCCESS
6287,2025-05-29 20:04:22,62875.415,3637,-451,29.8,44,SUCCESS
6288,2025-05-29 20:04:32,62884.975,3636,-452,29.8,45,SUCCESS
6289,2025-05-29 20:04:42,62895.444,3636,-451,29.8,43,SUCCESS
6290,2025-05-29 20:04:52,62904.976,3612,-534,29.8,44,SUCCESS
6291,2025-05-29 20:05:02,62915.413,3636,-452,29.8,45,SUCCESS
6292,2025-05-29 20:05:12,62924.978,3623,-545,29.8,44,SUCCESS
6293,2025-05-29 20:05:22,62935.413,3636,-452,29.8,44,SUCCESS
6294,2025-05-29 20:05:32,62944.978,3615,-530,29.8,43,SUCCESS
6295,2025-05-29 20:05:42,62955.432,3635,-452,29.8,42,SUCCESS
6296,2025-05-29 20:05:52,62964.980,3628,-513,29.8,42,SUCCESS
6297,2025-05-29 20:06:02,62975.430,3636,-452,29.8,42,SUCCESS
6298,2025-05-29 20:06:12,62984.982,3612,-540,29.8,39,SUCCESS
6299,2025-05-29 20:06:22,62995.444,3635,-453,29.7,43,SUCCESS
6300,2025-05-29 20:06:32,63004.983,3636,-451,29.7,37,SUCCESS
6301,2025-05-29 20:06:42,63015.431,3636,-452,29.7,43,SUCCESS
6302,2025-05-29 20:06:52,63024.984,3636,-452,29.7,54,SUCCESS
6303,2025-05-29 20:07:02,63035.429,3635,-453,29.7,43,SUCCESS
6304,2025-05-29 20:07:12,63044.986,3636,-451,29.7,50,SUCCESS
6305,2025-05-29 20:07:22,63055.445,3635,-452,29.7,45,SUCCESS
6306,2025-05-29 20:07:32,63064.987,3635,-451,29.7,51,SUCCESS
6307,2025-05-29 20:07:42,63075.445,3635,-451,29.7,46,SUCCESS
6308,2025-05-29 20:07:52,63084.988,3634,-452,29.7,49,SUCCESS
6309,2025-05-29 20:08:02,63095.446,3635,-451,29.7,43,SUCCESS
